Last Traded Price (LTP),Last Traded Quantity,Volume,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Interest (OI),Previous Close Price,Previous Open Interest,expiry_date,strike_price,option_type,underlying,implied volatility,In the money
480.2,100,100,481.4,100,488.25,50,61550,94.0,8650,31AUG23,18400.0,CE,MAINIDX,10.67,True
81.4,278960,278960,81.25,640,81.5,120,2174760,3445.6,240200,04JUL23,19400.0,PE,FINANCIALS,,False
17.0,0,0,2.2,40,14.25,400,160,8.8,3480,11JUL23,18450.0,PE,FINANCIALS,24.46,False
2546.65,0,0,2368.65,1500,2559.8,500,0,72.0,5700,27JUL23,16100.0,CE,MAINIDX,38.41,True
7000.0,0,0,6026.0,75,8006.05,885,0,9.6,885,31AUG23,37000.0,CE,ALLBANKS,,True
1.8,12200,12200,1.75,25050,1.8,14250,198550,2127.0,102950,06JUL23,19350.0,CE,MAINIDX,27.24,False
277.45,425,425,278.6,200,279.7,50,55525,97.0,12050,27JUL23,44800.0,CE,ALLBANKS,12.48,False
923.8,0,0,970.95,1200,1020.75,2200,0,69.2,7880,04JUL23,20400.0,PE,FINANCIALS,,True
940.9,0,0,923.25,200,933.65,250,49650,29.5,4200,28SEP23,18000.0,CE,MAINIDX,13.28,True
896.3,0,0,858.85,50,878.95,50,24050,48.5,4650,31AUG23,17900.0,CE,MAINIDX,13.08,True
313.39,600,600,314.8,320,316.2,40,26360,351.2,28760,04JUL23,19100.0,CE,FINANCIALS,,True
72.0,50,50,71.3,50,72.4,50,11450,78.5,3300,31AUG23,17850.0,PE,MAINIDX,11.76,False
1280.0,0,0,1271.75,100,1351.8,50,0,21.5,150,26DEC24,20000.0,CE,MAINIDX,14.36,False
16.6,0,0,16.6,0,16.6,0,0,35.75,0,27JUL23,37800.0,PE,ALLBANKS,28.81,False
8.1,6425,6425,8.1,4350,8.15,875,545075,1775.25,42375,06JUL23,45700.0,CE,ALLBANKS,27.55,False
7.95,54520,54520,7.9,10960,7.95,1040,346000,1942.0,72840,04JUL23,19050.0,PE,FINANCIALS,,False
5.65,6950,6950,5.65,9075,5.7,2025,1727100,1275.25,59525,06JUL23,46500.0,CE,ALLBANKS,35.89,False
495.5,0,0,508.1,50,544.7,550,0,24.5,5050,31AUG23,18350.0,CE,MAINIDX,10.02,True
153.85,0,0,153.85,0,153.85,0,0,26.8,600,25JUL23,19300.0,PE,FINANCIALS,12.19,False
1728.4,0,0,1825.95,25,1888.65,100,0,38.25,2400,27JUL23,45900.0,PE,ALLBANKS,,True
43.75,0,0,44.85,75,45.35,75,9925,181.75,4100,27JUL23,41200.0,PE,ALLBANKS,17.25,False
275.0,0,0,0.0,0,240.0,15,0,0.0,885,28SEP23,39500.0,PE,ALLBANKS,21.59,False
878.0,0,0,872.25,15,877.95,15,2385,27.75,2220,31AUG23,44200.0,CE,ALLBANKS,11.63,False
3.3,775,775,3.3,2875,3.35,4325,345925,1111.75,30900,06JUL23,39500.0,PE,ALLBANKS,60.68,False
23.95,0,0,23.95,0,23.95,0,0,36.0,0,28DEC23,12700.0,PE,MAINIDX,28.62,False
6.0,3575,3575,5.95,3850,6.0,1700,70050,1944.75,25900,06JUL23,41300.0,PE,ALLBANKS,40.85,False
1300.0,0,0,962.2,1750,1293.59,500,0,28.5,2700,31AUG23,19800.0,PE,MAINIDX,19.81,True
1.55,6840,6840,1.55,30920,1.6,15560,902200,8481.6,173440,04JUL23,18600.0,PE,FINANCIALS,,False
1.4,5550,5550,1.35,5450,1.4,8600,20600,1650.0,75700,06JUL23,17150.0,PE,MAINIDX,45.9,False
6.5,1000,1000,6.5,3450,6.7,550,296450,354.5,7500,27JUL23,16600.0,PE,MAINIDX,21.92,False
540.0,150,150,541.4,500,542.75,500,13500,1690.0,17350,06JUL23,19100.0,PE,MAINIDX,,True
4.5,0,0,4.5,0,4.5,0,14050,156.0,2750,27JUL23,15700.0,PE,MAINIDX,29.47,False
1.6,16150,16150,1.55,30450,1.6,34600,901450,2848.5,171350,06JUL23,17400.0,PE,MAINIDX,38.99,False
13.05,1450,1450,13.0,3750,13.15,2750,715950,539.5,31400,27JUL23,17400.0,PE,MAINIDX,15.81,False
3500.0,0,0,3670.05,750,4243.5,750,0,30.5,3025,27JUL23,40100.0,CE,ALLBANKS,,True
405.0,50,50,403.05,100,405.0,100,640550,174.5,5000,26OCT23,19000.0,CE,MAINIDX,11.56,False
87.5,100,100,87.5,100,88.0,50,582400,119.0,3700,28DEC23,16000.0,PE,MAINIDX,18.26,False
4.0,0,0,4.0,0,4.0,0,0,144.5,4200,20JUL23,19850.0,CE,MAINIDX,15.1,False
89.0,2700,2700,89.0,900,89.4,25,661700,361.0,16750,27JUL23,42000.0,PE,ALLBANKS,15.94,False
129.8,975,975,129.1,25,129.65,25,36125,243.75,20425,13JUL23,44800.0,CE,ALLBANKS,14.6,False
2295.0,0,0,2272.44,1500,2456.44,950,0,74.0,5800,27JUL23,16200.0,CE,MAINIDX,,True
3100.0,0,0,3078.85,125,3107.5,50,75375,43.0,5275,27JUL23,41000.0,CE,ALLBANKS,,True
6.8,0,0,6.8,0,6.8,0,0,83.5,0,27JUL23,16150.0,PE,MAINIDX,26.59,False
1909.9,0,0,1909.9,0,1909.9,0,1575,18.45,45,31AUG23,46000.0,PE,ALLBANKS,11.73,True
2716.15,0,0,1307.84,50,2689.7,50,0,17.5,300,26OCT23,21000.0,PE,MAINIDX,32.22,True
31.15,300,300,31.0,900,31.3,175,224975,286.75,10700,27JUL23,40500.0,PE,ALLBANKS,19.33,False
4.34,9000,9000,4.34,8225,4.4,9800,240675,1160.75,68925,06JUL23,40500.0,PE,ALLBANKS,49.58,False
1.25,13760,13760,1.2,32560,1.25,280,869920,6368.4,221520,04JUL23,20200.0,CE,FINANCIALS,,False
12.6,7275,7275,12.55,3400,12.65,3875,286050,2155.25,27875,06JUL23,42200.0,PE,ALLBANKS,32.18,False
44.2,52025,52025,44.25,25,44.35,100,1172725,2093.25,120325,06JUL23,44800.0,CE,ALLBANKS,22.57,False
19.8,0,0,19.8,0,19.8,0,0,100.0,0,31AUG23,16950.0,PE,MAINIDX,14.67,False
16.39,0,0,15.35,25,16.35,25,20975,295.0,3425,27JUL23,38500.0,PE,ALLBANKS,25.78,False
237.65,500,500,234.15,600,236.65,50,11900,76.0,4450,31AUG23,18550.0,PE,MAINIDX,10.39,True
19.6,1700,1700,19.35,2400,19.45,200,84100,583.0,39100,13JUL23,18950.0,CE,MAINIDX,11.17,False
358.5,150,150,355.1,50,358.1,100,118150,236.5,17250,31AUG23,18600.0,CE,MAINIDX,10.51,False
116.05,1400,1400,115.25,50,115.8,1175,592425,214.5,28975,27JUL23,45500.0,CE,ALLBANKS,12.38,False
0.8,40,40,0.8,1280,0.85,2800,9840,835.6,67000,04JUL23,18150.0,PE,FINANCIALS,,False
850.9,0,0,692.1,650,937.25,50,0,24.5,2300,31AUG23,19550.0,PE,MAINIDX,5.66,True
17.95,0,0,10.7,25,32.7,400,0,74.75,2700,13JUL23,41200.0,PE,ALLBANKS,22.89,False
147.69,0,0,147.69,0,147.69,0,0,26.4,520,25JUL23,18600.0,PE,FINANCIALS,25.07,False
20.5,1900,1900,20.6,3600,20.8,4150,260450,740.0,50550,13JUL23,18100.0,PE,MAINIDX,13.52,False
6883.35,0,0,6811.8,100,6939.3,25,950,24.75,2450,27JUL23,51000.0,PE,ALLBANKS,28.3,True
8.05,0,0,8.05,0,8.05,0,1960,161.2,19360,11JUL23,18600.0,PE,FINANCIALS,18.3,False
1.05,14450,14450,1.0,12950,1.05,15700,53950,2103.0,72450,06JUL23,19950.0,CE,MAINIDX,40.98,False
2.0,0,0,2.0,0,2.0,0,0,86.5,6900,27JUL23,12000.0,PE,MAINIDX,63.43,False
828.25,0,0,750.05,50,997.95,50,0,20.5,300,25DEC25,18000.0,PE,MAINIDX,17.28,False
840.95,0,0,964.85,50,1183.0,450,0,18.5,2250,31AUG23,17650.0,CE,MAINIDX,,True
238.0,0,0,240.85,50,243.55,50,9800,41.0,1900,28SEP23,18400.0,PE,MAINIDX,11.08,False
1620.85,0,0,1611.05,150,1616.2,200,590300,143.0,10600,27JUL23,17000.0,CE,MAINIDX,21.69,True
64.15,0,0,64.15,0,64.15,0,0,65.0,2900,28DEC23,23000.0,CE,MAINIDX,17.62,False
100.0,40,40,98.55,40,102.75,40,1080,121.2,9720,11JUL23,19300.0,PE,FINANCIALS,14.54,False
86.0,0,0,86.0,0,86.0,0,0,8.0,480,18JUL23,18400.0,PE,FINANCIALS,28.23,False
565.29,2850,2850,562.25,700,563.5,50,203400,1975.0,38200,06JUL23,18000.0,CE,MAINIDX,29.43,True
708.4,0,0,688.5,30,697.6,375,4290,34.05,1440,31AUG23,43800.0,PE,ALLBANKS,13.68,False
37.45,431050,431050,37.35,2350,37.4,250,4071950,5070.5,315800,06JUL23,18400.0,PE,MAINIDX,18.35,False
1309.2,0,0,1339.2,30,1383.75,30,0,13.95,1350,31AUG23,43400.0,CE,ALLBANKS,10.99,True
1.0,50,50,1.0,44900,1.05,15500,350850,5716.0,127900,06JUL23,16700.0,PE,MAINIDX,57.31,False
12.0,0,0,9.75,100,14.65,100,8800,83.75,6675,13JUL23,46600.0,CE,ALLBANKS,18.52,False
0.6,9440,9440,0.6,40,0.65,2680,26000,1376.0,48320,04JUL23,17900.0,PE,FINANCIALS,,False
5.09,0,0,3.1,400,5.55,50,200,85.5,550,20JUL23,17050.0,PE,MAINIDX,20.0,False
38.5,100,100,37.7,250,38.65,500,20600,193.0,9800,20JUL23,18100.0,PE,MAINIDX,12.58,False
2930.0,0,0,2829.9,750,3005.35,750,0,58.25,5825,06JUL23,41100.0,CE,ALLBANKS,59.01,True
9.75,75,75,9.65,25,9.94,25,3525,131.75,8350,13JUL23,40500.0,PE,ALLBANKS,25.26,False
946.95,0,0,954.05,60,962.75,15,1425,32.4,2970,31AUG23,44400.0,PE,ALLBANKS,13.07,True
59.7,1200,1200,59.45,50,59.7,1850,167650,394.5,24300,27JUL23,18950.0,CE,MAINIDX,9.74,False
496.85,0,0,521.4,750,524.95,50,3800,109.5,7150,13JUL23,19100.0,PE,MAINIDX,,True
9.0,0,0,8.0,100,8.94,50,12250,231.5,9000,20JUL23,17500.0,PE,MAINIDX,16.25,False
35.2,300,300,35.0,100,35.25,50,97875,223.5,15525,13JUL23,45500.0,CE,ALLBANKS,14.74,False
3.25,950,950,3.25,50,3.3,150,19350,317.0,23000,13JUL23,17400.0,PE,MAINIDX,19.68,False
342.65,155775,155775,341.35,200,341.85,25,1908550,1676.25,378875,06JUL23,43900.0,CE,ALLBANKS,23.82,True
2.1,0,0,2.1,0,2.1,0,21950,225.5,3200,13JUL23,16800.0,PE,MAINIDX,27.05,False
735.5,50,50,736.4,100,739.0,325,72475,136.75,15000,27JUL23,43800.0,CE,ALLBANKS,12.86,True
501.05,50,50,501.0,600,503.95,400,6000,102.0,10200,13JUL23,18100.0,CE,MAINIDX,15.22,True
432.1,0,0,432.1,0,432.1,0,0,30.5,100,25DEC25,16500.0,PE,MAINIDX,16.9,False
29.75,0,0,29.75,0,29.75,0,2895,69.75,1290,31AUG23,37000.0,PE,ALLBANKS,22.6,False
4.09,3450,3450,4.05,2050,4.15,2100,94400,481.0,31800,13JUL23,17600.0,PE,MAINIDX,17.28,False
1.14,4720,4720,1.14,28160,1.2,16200,301600,8970.8,163960,04JUL23,18400.0,PE,FINANCIALS,,False
4.65,3750,3750,4.65,1075,4.75,4125,32650,688.75,15425,06JUL23,40700.0,PE,ALLBANKS,47.38,False
148.0,36400,36400,148.1,40,148.44,40,556040,845.6,84880,04JUL23,19300.0,CE,FINANCIALS,,True
4.84,0,0,3.85,50,6.7,50,0,221.0,5850,27JUL23,19950.0,CE,MAINIDX,13.61,False
32.0,0,0,32.0,0,32.0,0,0,31.0,500,28DEC23,14500.0,PE,MAINIDX,21.29,False
22.0,0,0,16.05,650,24.05,25,0,28.25,300,27JUL23,39600.0,PE,ALLBANKS,22.12,False
349.45,150,150,347.55,275,348.9,75,37575,103.0,8475,27JUL23,44600.0,CE,ALLBANKS,12.62,False
3155.5,0,0,3455.7,750,3947.95,775,0,30.25,2150,27JUL23,40300.0,CE,ALLBANKS,,True
30.75,115520,115520,30.7,840,30.85,2280,748960,1870.4,75480,04JUL23,19250.0,PE,FINANCIALS,,False
6.95,4775,4775,6.9,6375,7.0,5125,194325,1729.75,34050,06JUL23,45900.0,CE,ALLBANKS,29.46,False
1.85,27550,27550,1.8,75950,1.85,8850,1110500,5198.5,413700,06JUL23,17600.0,PE,MAINIDX,33.48,False
983.0,180,180,983.35,15,985.95,45,58155,59.7,7965,31AUG23,44000.0,CE,ALLBANKS,11.62,False
11.35,0,0,11.35,900,11.95,900,0,80.75,3600,27JUL23,37600.0,PE,ALLBANKS,28.17,False
1680.05,0,0,1671.3,25,1705.75,100,2175,32.5,2925,27JUL23,45700.0,PE,ALLBANKS,13.07,True
1540.6,0,0,1552.75,300,1574.95,200,8850,172.0,16200,06JUL23,17000.0,CE,MAINIDX,,True
52.5,0,0,52.45,50,53.1,1050,14950,174.75,6700,27JUL23,41400.0,PE,ALLBANKS,16.94,False
0.6,0,0,0.55,480,0.6,1560,35200,1168.4,71440,04JUL23,21100.0,CE,FINANCIALS,,False
2347.1,0,0,1895.05,120,3053.9,885,0,10.2,900,31AUG23,41900.0,CE,ALLBANKS,,True
1858.1,0,0,1834.15,15,1901.4,15,240,17.7,945,31AUG23,42700.0,CE,ALLBANKS,11.7,True
6.7,0,0,6.7,0,6.7,0,0,120.5,0,27JUL23,16350.0,PE,MAINIDX,24.52,False
92.0,4100,4100,92.15,100,92.35,1800,2551650,625.5,51800,27JUL23,18300.0,PE,MAINIDX,11.48,False
3967.35,0,0,3967.35,0,3967.35,0,0,0.0,195,28SEP23,42000.0,CE,ALLBANKS,30.79,True
2222.0,0,0,2176.25,200,2236.65,200,0,63.0,5850,27JUL23,16400.0,CE,MAINIDX,29.33,True
40.45,0,0,40.45,0,40.45,0,0,18.0,3600,11JUL23,20300.0,CE,FINANCIALS,26.89,False
2119.35,0,0,2119.35,0,2119.35,0,0,14.7,930,31AUG23,46200.0,PE,ALLBANKS,12.73,True
8.5,0,0,8.5,0,8.5,0,0,75.25,0,13JUL23,38500.0,PE,ALLBANKS,37.45,False
5.4,3100,3100,5.4,5500,5.45,3450,68925,1829.5,23925,06JUL23,41100.0,PE,ALLBANKS,42.95,False
140.4,0,0,26.75,500,58.95,1100,0,97.0,2350,20JUL23,18050.0,PE,MAINIDX,22.72,False
10.3,56750,56750,10.19,4550,10.25,975,1388000,3457.25,166650,06JUL23,42000.0,PE,ALLBANKS,34.03,False
146.0,0,0,146.0,0,146.0,0,0,47.5,0,28MAR24,16000.0,PE,MAINIDX,17.97,False
7.4,3150,3150,7.4,600,7.5,150,554150,303.5,14200,27JUL23,16800.0,PE,MAINIDX,20.34,False
4908.35,0,0,4908.35,0,4908.35,0,0,0.5,50,25JUN26,19000.0,CE,MAINIDX,31.38,False
149.0,0,0,0.0,0,72.4,80,0,0.0,360,11JUL23,19950.0,CE,FINANCIALS,32.84,False
556.65,0,0,534.35,100,541.9,50,1800,43.0,3950,20JUL23,18100.0,CE,MAINIDX,15.6,True
2363.94,0,0,2361.05,450,2371.85,250,225100,69.0,9850,27JUL23,21000.0,PE,MAINIDX,,True
388.8,0,0,375.55,100,389.2,100,5250,41.0,7300,31AUG23,18550.0,CE,MAINIDX,10.6,False
2.0,0,0,2.0,0,2.0,0,0,69.0,800,27JUL23,11000.0,PE,MAINIDX,75.02,False
45.6,8800,8800,46.2,50,46.3,350,359500,606.0,44000,13JUL23,18300.0,PE,MAINIDX,12.42,False
705.6,100,100,674.75,100,723.15,50,1900,46.5,550,31AUG23,19350.0,PE,MAINIDX,8.8,True
3.5,0,0,3.5,0,3.5,0,0,244.0,6350,13JUL23,17150.0,PE,MAINIDX,23.65,False
247.9,100,100,245.3,50,247.5,100,104250,277.0,15400,31AUG23,18800.0,CE,MAINIDX,10.05,False
425.0,0,0,425.0,0,425.0,0,0,26.5,0,31DEC26,15000.0,PE,MAINIDX,19.77,False
1.05,5280,5280,1.05,4880,1.1,32440,1125280,6173.6,271760,04JUL23,20400.0,CE,FINANCIALS,,False
4090.0,0,0,4092.1,750,5016.5,750,0,30.25,2125,27JUL23,39400.0,CE,ALLBANKS,,True
845.35,0,0,858.05,30,868.55,15,2535,24.9,1350,31AUG23,44200.0,PE,ALLBANKS,13.05,True
44.0,0,0,44.0,0,44.0,0,0,26.4,1200,25JUL23,18400.0,PE,FINANCIALS,18.91,False
33.6,0,0,31.8,25,39.6,25,2075,67.5,1475,27JUL23,40700.0,PE,ALLBANKS,18.68,False
867.75,0,0,768.0,500,996.05,50,0,5.5,3600,31AUG23,17850.0,CE,MAINIDX,8.86,True
186.75,650,650,183.7,100,184.3,25,26575,264.0,25900,13JUL23,44600.0,CE,ALLBANKS,14.89,False
22.0,0,0,22.0,0,22.0,0,0,52.5,0,27JUL23,34000.0,PE,ALLBANKS,47.3,False
4550.45,0,0,4550.45,0,4550.45,0,525,63.5,5100,06JUL23,39500.0,CE,ALLBANKS,93.53,True
2039.25,0,0,2006.85,15,2039.05,15,5130,19.2,2445,31AUG23,42500.0,CE,ALLBANKS,12.2,True
74.75,50350,50350,74.7,125,74.84,75,1080950,2177.25,174975,06JUL23,44600.0,CE,ALLBANKS,22.48,False
55.8,9650,9650,56.05,250,56.25,2000,959900,584.5,39550,27JUL23,18100.0,PE,MAINIDX,12.23,False
346.35,0,0,311.75,100,320.6,50,0,42.0,500,31AUG23,18750.0,PE,MAINIDX,10.82,True
30.6,1775,1775,30.1,475,30.3,275,86225,262.0,14850,13JUL23,42000.0,PE,ALLBANKS,19.19,False
17.89,2200,2200,17.8,2200,17.95,1750,855750,653.0,30100,27JUL23,17600.0,PE,MAINIDX,14.54,False
1590.0,0,0,1397.9,400,1440.45,600,0,82.8,9040,04JUL23,18000.0,CE,FINANCIALS,,True
4.0,2500,2500,4.0,8650,4.05,5200,430175,1224.25,56550,06JUL23,48000.0,CE,ALLBANKS,50.87,False
15.9,0,0,16.05,25,16.25,650,2525,84.0,6325,13JUL23,41400.0,PE,ALLBANKS,21.05,False
70.84,1150,1150,69.84,1000,71.0,500,49150,269.5,9100,20JUL23,18300.0,PE,MAINIDX,11.74,False
11.0,235600,235600,10.95,5100,11.0,6750,2850650,3287.5,201100,06JUL23,18200.0,PE,MAINIDX,20.4,False
48.75,0,0,46.2,15,49.45,15,29910,30.0,3225,31AUG23,39000.0,PE,ALLBANKS,18.4,False
2.15,50,50,2.04,2100,2.2,1850,8600,244.0,14000,13JUL23,19950.0,CE,MAINIDX,20.0,False
11.65,0,0,7.65,50,13.65,50,0,387.0,5100,27JUL23,17150.0,PE,MAINIDX,18.17,False
2831.45,0,0,2814.8,15,2867.1,15,855,20.55,2340,31AUG23,47000.0,PE,ALLBANKS,13.84,True
509.7,0,0,509.7,0,509.7,0,0,9.25,0,28DEC23,37500.0,PE,ALLBANKS,24.82,False
1.35,13250,13250,1.3,11800,1.35,17950,64150,3007.5,71750,06JUL23,19750.0,CE,MAINIDX,37.01,False
11.9,0,0,11.9,0,11.9,0,0,65.0,800,20JUL23,17250.0,PE,MAINIDX,20.4,False
0.9,1600,1600,0.85,26450,0.9,10850,89800,12340.5,60100,06JUL23,20100.0,CE,MAINIDX,43.95,False
607.5,0,0,613.04,15,623.65,375,2235,24.15,1335,31AUG23,43600.0,PE,ALLBANKS,13.37,False
3.05,0,0,3.05,0,3.05,0,0,15.0,0,27JUL23,10500.0,PE,MAINIDX,84.62,False
1308.2,0,0,1345.15,3850,1364.25,450,0,155.5,16000,06JUL23,17200.0,CE,MAINIDX,,True
306.0,50,50,303.55,600,308.75,600,19050,56.0,4350,28SEP23,18600.0,PE,MAINIDX,10.74,True
1453.2,0,0,1410.55,200,1423.05,100,73850,63.5,8200,27JUL23,17200.0,CE,MAINIDX,24.42,True
364.45,0,0,361.75,40,363.25,40,880,232.4,20840,04JUL23,19050.0,CE,FINANCIALS,,True
740.0,0,0,753.35,50,774.3,50,0,36.0,3650,28SEP23,18200.0,CE,MAINIDX,11.27,True
5.4,1300,1300,5.35,3125,5.45,1725,45825,462.5,16475,06JUL23,46700.0,CE,ALLBANKS,38.03,False
1.2,0,0,1.14,18550,1.2,1750,113050,2731.0,85900,06JUL23,16900.0,PE,MAINIDX,52.5,False
0.6,0,0,0.55,40,0.6,680,28720,1212.0,28160,04JUL23,17700.0,PE,FINANCIALS,,False
76.84,0,0,11.7,75,44.5,75,0,114.75,150,05JUL23,7800.0,PE,MIDCAP,,False
1437.35,0,0,1471.75,15,1539.7,15,0,9.6,945,31AUG23,43200.0,CE,ALLBANKS,10.81,True
10.6,0,0,10.6,0,10.6,0,18300,221.25,12575,27JUL23,51000.0,CE,ALLBANKS,25.12,False
1819.7,100,100,1786.45,125,1824.65,75,4825,577.25,9100,06JUL23,42200.0,CE,ALLBANKS,37.2,True
310.0,0,0,0.55,320,350.0,40,0,29.2,360,11JUL23,19700.0,PE,FINANCIALS,11.71,True
8.5,3000,3000,8.44,250,8.55,200,3791050,665.5,54200,27JUL23,17000.0,PE,MAINIDX,18.73,False
319.05,0,0,325.75,15,329.6,45,24375,28.05,2325,31AUG23,42500.0,PE,ALLBANKS,14.17,False
0.55,0,0,0.55,1280,0.6,480,20080,1011.2,52520,04JUL23,21300.0,CE,FINANCIALS,,False
471.2,125,125,465.95,50,471.15,25,9825,62.5,3500,20JUL23,44000.0,PE,ALLBANKS,13.96,True
300.0,0,0,300.0,0,300.0,0,0,18.0,0,25JUN26,14000.0,PE,MAINIDX,20.83,False
2.45,0,0,1.6,250,2.35,50,450,113.5,9950,13JUL23,20100.0,CE,MAINIDX,22.17,False
61.0,0,0,61.85,25,62.4,200,20250,95.25,6925,27JUL23,41600.0,PE,ALLBANKS,16.51,False
3330.0,0,0,3330.0,0,3330.0,0,0,15.5,0,25DEC25,18000.0,CE,MAINIDX,15.67,True
2274.55,0,0,2274.55,0,2274.55,0,0,18.3,930,31AUG23,46400.0,PE,ALLBANKS,12.61,True
5.85,0,0,5.9,1800,6.1,1900,5400,200.0,5850,27JUL23,16550.0,PE,MAINIDX,22.08,False
119.9,0,0,29.2,50,53.7,100,0,15.5,1900,31AUG23,17450.0,PE,MAINIDX,18.3,False
2.25,150,150,2.2,100,2.25,50,27800,294.5,20300,13JUL23,19800.0,CE,MAINIDX,18.28,False
1232.5,0,0,1221.65,50,1229.3,100,37400,64.5,6300,31AUG23,17500.0,CE,MAINIDX,13.12,True
329.4,600,600,327.25,400,328.1,500,113200,138.0,18100,13JUL23,18300.0,CE,MAINIDX,13.9,True
2.29,210250,210250,2.25,127850,2.29,100750,2631350,16676.0,287450,06JUL23,17800.0,PE,MAINIDX,28.02,False
2016.0,0,0,1996.1,200,2022.25,50,5600,64.0,7650,27JUL23,16600.0,CE,MAINIDX,25.26,True
29.5,0,0,25.1,25,29.1,25,4000,74.5,150,27JUL23,40100.0,PE,ALLBANKS,20.96,False
1287.7,0,0,1218.15,75,1246.0,75,550,66.75,5450,13JUL23,42900.0,CE,ALLBANKS,20.15,True
1100.0,0,0,1052.75,1500,1254.25,1500,150,60.5,6050,27JUL23,19750.0,PE,MAINIDX,,True
5.09,1250,1250,5.05,5575,5.09,2525,24475,767.75,20400,06JUL23,40900.0,PE,ALLBANKS,45.28,False
2540.0,0,0,2540.0,0,2540.0,0,0,8.5,50,25DEC25,19500.0,CE,MAINIDX,16.11,False
544.75,0,0,544.75,0,544.75,0,600,0.0,1040,25JUL23,19700.0,PE,FINANCIALS,22.25,True
787.55,0,0,781.6,50,802.95,25,125,19.5,375,20JUL23,43600.0,CE,ALLBANKS,14.17,True
1250.0,0,0,1250.0,0,1250.0,0,0,18.5,0,28MAR24,20000.0,PE,MAINIDX,12.91,True
406.0,0,0,416.9,50,427.9,100,6100,1.0,600,31AUG23,18950.0,PE,MAINIDX,8.81,True
423.95,150,150,426.4,525,428.1,50,82725,140.75,10750,27JUL23,44400.0,CE,ALLBANKS,12.56,False
795.0,0,0,796.8,50,815.5,50,6850,34.5,2150,28SEP23,19500.0,PE,MAINIDX,8.39,True
6.25,3425,3425,6.25,3825,6.3,1125,123400,668.5,27650,06JUL23,46100.0,CE,ALLBANKS,31.5,False
8214.7,0,0,8214.7,0,8214.7,0,0,30.5,925,27JUL23,35500.0,CE,ALLBANKS,,True
284.85,0,0,271.85,500,274.64,50,4500,50.0,6450,31AUG23,18750.0,CE,MAINIDX,10.54,False
148.25,27150,27150,148.3,150,148.5,50,1995400,2305.0,72300,27JUL23,18500.0,PE,MAINIDX,10.68,False
6352.55,0,0,6352.55,0,6352.55,0,0,5.55,135,28SEP23,38000.0,CE,ALLBANKS,,True
750.0,0,0,721.05,500,764.65,150,0,110.0,10950,13JUL23,17850.0,CE,MAINIDX,20.51,True
375.0,0,0,430.0,50,700.0,50,0,35.0,50,26DEC24,22000.0,CE,MAINIDX,11.23,False
152.19,275,275,149.9,50,150.94,75,61150,107.25,8300,27JUL23,45300.0,CE,ALLBANKS,12.43,False
991.65,0,0,991.9,50,995.0,150,16975,68.0,5575,27JUL23,44800.0,PE,ALLBANKS,13.4,True
2322.6,0,0,2486.69,300,2503.55,1575,0,93.75,6475,06JUL23,46500.0,PE,ALLBANKS,,True
146.25,400,400,146.25,150,147.0,50,150650,110.0,4100,28SEP23,18000.0,PE,MAINIDX,12.0,False
2.65,29720,29720,2.6,23440,2.65,40,551880,2417.6,108440,04JUL23,19850.0,CE,FINANCIALS,,False
99.95,0,0,99.95,0,99.95,0,0,26.0,0,25JUL23,18200.0,PE,FINANCIALS,27.6,False
2.54,750,750,2.5,650,2.6,1300,24450,387.5,17400,13JUL23,19550.0,CE,MAINIDX,15.37,False
1373.9,0,0,1354.15,50,1382.35,50,7400,23.5,150,26DEC24,20000.0,PE,MAINIDX,15.14,True
190.0,0,0,177.15,40,188.85,40,280,53.6,1040,18JUL23,19500.0,CE,FINANCIALS,14.5,False
771.6,165,165,768.3,60,773.3,15,108870,119.7,5595,31AUG23,44000.0,PE,ALLBANKS,13.33,True
3551.0,0,0,3434.25,800,3600.35,900,2150,73.25,7150,06JUL23,40500.0,CE,ALLBANKS,75.81,True
552.54,0,0,541.6,50,551.5,150,2550,121.5,8050,13JUL23,18050.0,CE,MAINIDX,16.59,True
2600.0,0,0,2812.6,100,3030.85,750,0,39.5,3950,27JUL23,41200.0,CE,ALLBANKS,,True
100.55,14950,14950,100.55,650,100.85,1050,448900,722.0,38800,13JUL23,18500.0,PE,MAINIDX,11.6,False
0.5,0,0,0.5,1440,0.55,680,51040,2215.6,27480,04JUL23,17500.0,PE,FINANCIALS,,False
255.75,225,225,252.45,75,253.15,325,39950,252.0,23900,13JUL23,44400.0,CE,ALLBANKS,15.08,False
77.84,350,350,77.59,100,78.45,50,228750,156.0,6900,31AUG23,17900.0,PE,MAINIDX,11.61,False
187.75,0,0,39.29,200,98.9,80,0,120.0,2000,11JUL23,19250.0,PE,FINANCIALS,25.16,False
540.15,0,0,540.15,0,540.15,0,4400,37.0,0,31AUG23,19150.0,PE,MAINIDX,8.53,True
1100.0,0,0,1084.84,15,1118.25,15,1920,24.6,2385,31AUG23,43800.0,CE,ALLBANKS,11.66,True
4.2,129450,129450,4.15,15950,4.2,32550,3263600,4730.5,240900,06JUL23,18000.0,PE,MAINIDX,23.74,False
95.55,150,150,95.05,50,96.15,100,61600,171.0,8400,31AUG23,19200.0,CE,MAINIDX,9.27,False
67.4,225,225,67.25,150,67.55,50,11950,189.25,8275,27JUL23,45900.0,CE,ALLBANKS,12.44,False
